ID 	nb 	source 	last_update 	data 	taxonomy
Candida_dubliniensis_CD36_uid38659 	824 	NCBI 	2014-06-01.114601 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; mitosporic Saccharomycetales; Candida
Candida_glabrata 	825 	NCBI 	2014-06-01.114601 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Nakaseomyces; mitosporic Nakaseomyces
Candida_glabrata_CBS138 	826 	NCBI 	2014-05-22.073631 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Nakaseomyces; mitosporic Nakaseomyces
Candida_glabrata_CBS138_uid12376 	827 	NCBI 	2014-06-01.114601 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Nakaseomyces; mitosporic Nakaseomyces
Candida_guilliermondii 	828 	Broad - MIT 	2014-05-22.073742 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Meyerozyma
Candida_lusitaniae 	829 	Broad - MIT 	2014-05-22.073842 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Meyerozyma
Candida_tropicalis_MO 	830 	NCBI 	2014-05-22.073949 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; mitosporic Saccharomycetales; Candida
Candidate_division_tm7_genomosp_gtl1_GCA_000169295.1 	831 	ensemblgenomes 	2015-02-18.015201 	data 	cellular organisms;Bacteria;unclassified Bacteria;Candidatus Saccharibacteria;candidate;Division
Candidatus_Accumulibacter_phosphatis_clade_IIA_UW_1_uid59207 	832 	NCBI 	2015-02-18.015207 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Candidatus Accumulibacter
Candidatus_Amoebophilus_asiaticus_5a2_uid58963 	833 	NCBI 	2015-02-18.015214 	data 	Bacteria; Bacteroidetes; Candidatus Amoebophilus
Candidatus_Arthromitus_SFB_mouse_Japan_uid71379 	834 	NCBI 	2015-02-18.015220 	data 	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Candidatus Arthromitus
Candidatus_Arthromitus_SFB_mouse_Yit_uid159517 	835 	NCBI 	2015-02-18.015226 	data 	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Candidatus Arthromitus
Candidatus_Arthromitus_SFB_rat_Yit_uid73425 	836 	NCBI 	2015-02-18.015233 	data 	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Candidatus Arthromitus
Candidatus_Azobacteroides_pseudotrichonymphae_genomovar__CFP2_uid59163 	837 	NCBI 	2015-02-18.015239 	data 	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Candidatus Azobacteroides
Candidatus_Blochmannia_chromaiodes_640_uid185308 	838 	NCBI 	2015-02-18.015245 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; ant endosymbionts; Candidatus Blochmannia
Candidatus_Blochmannia_floridanus_uid57999 	839 	NCBI 	2015-02-18.015252 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; ant endosymbionts; Candidatus Blochmannia
Candidatus_Blochmannia_pennsylvanicus_BPEN_uid58329 	840 	NCBI 	2015-02-18.015258 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; ant endosymbionts; Candidatus Blochmannia
Candidatus_Blochmannia_vafer_BVAF_uid62083 	841 	NCBI 	2015-02-18.015305 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; ant endosymbionts; Candidatus Blochmannia
Candidatus_Carsonella_ruddii_CE_isolate_Thao2000_uid172732 	842 	NCBI 	2015-02-18.015311 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; Candidatus Carsonella
Candidatus_Carsonella_ruddii_CS_isolate_Thao2000_uid172733 	843 	NCBI 	2015-02-18.015317 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; Candidatus Carsonella
Candidatus_Carsonella_ruddii_DC_uid213383 	844 	NCBI 	2015-02-18.015323 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; Candidatus Carsonella
Candidatus_Carsonella_ruddii_HC_isolate_Thao2000_uid172734 	845 	NCBI 	2015-02-18.015330 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; Candidatus Carsonella
Candidatus_Carsonella_ruddii_HT_isolate_Thao2000_uid172735 	846 	NCBI 	2015-02-18.015336 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; Candidatus Carsonella
Candidatus_Carsonella_ruddii_PC_isolate_NHV_uid172736 	847 	NCBI 	2015-02-17.113503 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; Candidatus Carsonella
Candidatus_Carsonella_ruddii_uid58773 	848 	NCBI 	2015-02-18.015348 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; Candidatus Carsonella
Candidatus_Chloracidobacterium_thermophilum_B_uid73587 	849 	NCBI 	2015-02-18.015355 	data 	Bacteria; Acidobacteria; Candidatus Chloracidobacterium
Candidatus_Cloacamonas_acidaminovorans_Evry_uid62959 	850 	NCBI 	2015-02-18.015401 	data 	Bacteria; candidate division WWE1; Candidatus Cloacamonas
Candidatus_Cloacamonas_acidaminovorans_uid62959 	851 	NCBI 	2015-02-18.015407 	data 	Bacteria; candidate division WWE1; Candidatus Cloacamonas
Candidatus_Desulforudis_audaxviator_MP104C_uid59067 	852 	NCBI 	2015-02-18.015413 	data 	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Candidatus Desulforudis
Candidatus_Hamiltonella_defensa_5AT__Acyrthosiphon_pisum__uid59289 	853 	NCBI 	2015-02-18.015420 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; aphid secondary symbionts; Candidatus Hamiltonella
Candidatus_Hodgkinia_cicadicola_Dsem_uid59311 	854 	NCBI 	2015-02-18.015426 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Candidatus Hodgkinia
Candidatus_Kinetoplastibacterium_blastocrithidii_TCC012E_uid189752 	855 	NCBI 	2015-02-18.015432 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Kinetoplastibacterium
Candidatus_Kinetoplastibacterium_blastocrithidii__ex_Strigomonas_culicis__uid183629 	856 	NCBI 	2015-02-18.015438 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Kinetoplastibacterium
Candidatus_Kinetoplastibacterium_crithidii_TCC036E_uid189749 	857 	NCBI 	2015-02-18.015444 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Kinetoplastibacterium
Candidatus_Kinetoplastibacterium_crithidii__ex_Angomonas_deanei_ATCC_30255__uid183630 	858 	NCBI 	2015-02-18.015451 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Kinetoplastibacterium
Candidatus_Kinetoplastibacterium_desouzaii_TCC079E_uid189750 	859 	NCBI 	2015-02-18.015457 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Kinetoplastibacterium
Candidatus_Kinetoplastibacterium_galatii_TCC219_uid189751 	860 	NCBI 	2015-02-18.015503 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Kinetoplastibacterium
Candidatus_Kinetoplastibacterium_oncopeltii_TCC290E_uid189840 	861 	NCBI 	2015-02-18.015509 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Kinetoplastibacterium
Candidatus_Koribacter_versatilis_Ellin345_uid58479 	862 	NCBI 	2015-02-18.015516 	data 	Bacteria; Acidobacteria; Candidatus Koribacter
Candidatus_Liberibacter_americanus_Sao_Paulo_uid227424 	863 	NCBI 	2015-02-18.015522 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Candidatus Liberibacter
Candidatus_Liberibacter_asiaticus_gxpsy_uid193764 	864 	NCBI 	2015-02-18.015528 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Candidatus Liberibacter
Candidatus_Liberibacter_asiaticus_psy62_uid59227 	865 	NCBI 	2015-02-18.015534 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Candidatus Liberibacter
Candidatus_Liberibacter_solanacearum_CLso_ZC1_uid61245 	866 	NCBI 	2015-02-18.015541 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Candidatus Liberibacter
Candidatus_Methylomirabilis_oxyfera_uid161981 	867 	NCBI 	2015-02-18.015547 	data 	Bacteria; candidate division NC10; Candidatus Methylomirabilis
Candidatus_Midichloria_mitochondrii_IricVA_uid68687 	868 	NCBI 	2015-02-18.015553 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Candidatus Midichloriaceae; Candidatus Midichloria
Candidatus_Moranella_endobia_PCIT_uid68739 	869 	NCBI 	2015-02-18.015559 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Candidatus Moranella
Candidatus_Moranella_endobia_PCVAL_uid197215 	870 	NCBI 	2015-02-18.015606 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Candidatus Moranella
Candidatus_Mycoplasma_haemolamae_Purdue_uid171259 	871 	NCBI 	2015-02-18.015612 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
Candidatus_Mycoplasma_haemominutum__Birmingham_1__uid197195 	872 	NCBI 	2015-02-18.015618 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
Candidatus_Nasuia_deltocephalinicola_NAS_ALF_uid214084 	873 	NCBI 	2015-02-18.015624 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Candidatus Nasuia
Candidatus_Nitrospira_defluvii_uid51175 	874 	NCBI 	2015-02-18.015631 	data 	Bacteria; Nitrospirae; Nitrospirales; Nitrospiraceae; Nitrospira
Candidatus_Pelagibacter_IMCC9063_uid66305 	875 	NCBI 	2015-02-18.015637 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; SAR11 cluster; Candidatus Pelagibacter
Candidatus_Pelagibacter_ubique_HTCC1062_uid58401 	876 	NCBI 	2015-02-18.015643 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; SAR11 cluster; Candidatus Pelagibacter
Candidatus_Phytoplasma_australiense_uid29469 	877 	NCBI 	2015-02-18.015649 	data 	Bacteria; Tenericutes; Mollicutes; Acholeplasmatales; Acholeplasmataceae; Candidatus Phytoplasma; 16SrXII (Stolbur group)
Candidatus_Phytoplasma_australiense_uid61641 	878 	NCBI 	2015-02-18.015655 	data 	Bacteria; Tenericutes; Mollicutes; Acholeplasmatales; Acholeplasmataceae; Candidatus Phytoplasma; 16SrXII (Stolbur group)
Candidatus_Phytoplasma_mali_uid59087 	879 	NCBI 	2015-02-18.015702 	data 	Bacteria; Tenericutes; Mollicutes; Acholeplasmatales; Acholeplasmataceae; Candidatus Phytoplasma; 16SrX (Apple proliferation group)
Candidatus_Phytoplasma_solani_284_09_uid225030 	880 	NCBI 	2015-02-18.015708 	data 	Bacteria; Tenericutes; Mollicutes; Acholeplasmatales; Acholeplasmataceae; Candidatus Phytoplasma; 16SrXII (Stolbur group)
Candidatus_Portiera_aleyrodidarum_BT_B_uid173859 	881 	NCBI 	2015-02-18.015714 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; whitefly endosymbionts; Candidatus Portiera
Candidatus_Portiera_aleyrodidarum_BT_B_uid176373 	882 	NCBI 	2015-02-18.015720 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; whitefly endosymbionts; Candidatus Portiera
Candidatus_Portiera_aleyrodidarum_BT_QVLC_uid175570 	883 	NCBI 	2015-02-18.015727 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; whitefly endosymbionts; Candidatus Portiera
Candidatus_Portiera_aleyrodidarum_BT_QVLC_uid176374 	884 	NCBI 	2015-02-18.015733 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; whitefly endosymbionts; Candidatus Portiera
Candidatus_Portiera_aleyrodidarum_TV_uid195460 	885 	NCBI 	2015-02-18.015739 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Zymobacter group; whitefly endosymbionts; Candidatus Portiera
Candidatus_Protochlamydia_amoebophila_UWE25_uid58079 	886 	NCBI 	2015-02-18.015745 	data 	Bacteria; Chlamydiae; Chlamydiales; Parachlamydiaceae; Candidatus Protochlamydia
Candidatus_Puniceispirillum_marinum_IMCC1322_uid47081 	887 	NCBI 	2015-02-18.015752 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; SAR116 cluster; Candidatus Puniceispirillum
Candidatus_Rickettsia_amblyommii_GAT_30V_uid156845 	888 	NCBI 	2015-02-18.015758 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group
Candidatus_Riesia_pediculicola_USDA_uid46841 	889 	NCBI 	2015-02-18.015804 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Candidatus Riesia
Candidatus_Ruthia_magnifica_Cm__Calyptogena_magnifica__uid58645 	890 	NCBI 	2015-02-18.015811 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts
Candidatus_Saccharibacteria_bacterium_RAAC3_TM7_1_uid230715 	891 	NCBI 	2015-02-18.015817 	data 	Bacteria; Candidatus Saccharibacteria
Candidatus_Saccharobacterium_alaburgensis_uid203361 	892 	NCBI 	2015-02-18.015824 	data 	Bacteria; Candidatus Saccharibacteria; Candidatus Saccharimonas
Candidatus_Solibacter_usitatus_Ellin6076_uid58139 	893 	NCBI 	2015-02-18.015830 	data 	Bacteria; Acidobacteria; Solibacteres; Solibacterales; Solibacteraceae; Candidatus Solibacter
Candidatus_Sulcia_muelleri_CARI_uid52535 	894 	NCBI 	2015-02-18.015836 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Candidatus Sulcia
Candidatus_Sulcia_muelleri_DMIN_uid47075 	895 	NCBI 	2015-02-18.015842 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Candidatus Sulcia
Candidatus_Sulcia_muelleri_GWSS_uid58943 	896 	NCBI 	2015-02-18.015849 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Candidatus Sulcia
Candidatus_Sulcia_muelleri_SMDSEM_uid59393 	897 	NCBI 	2015-02-18.015855 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Candidatus Sulcia
Candidatus_Sulcia_muelleri_Sulcia_ALF_uid214083 	898 	NCBI 	2015-02-18.015901 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Candidatus Sulcia
Candidatus_Tremblaya_phenacola_PAVE_uid209173 	899 	NCBI 	2015-02-18.015908 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Candidatus Tremblaya
Candidatus_Tremblaya_princeps_PCIT_uid68741 	900 	NCBI 	2015-02-18.015914 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Candidatus Tremblaya
Candidatus_Tremblaya_princeps_PCVAL_uid159519 	901 	NCBI 	2015-02-18.015920 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Candidatus Tremblaya
Candidatus_Uzinura_diaspidicola_ASNER_uid186740 	902 	NCBI 	2015-02-18.015926 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Candidatus Uzinura
Candidatus_Vesicomyosocius_okutanii_HA_uid59427 	903 	NCBI 	2015-02-18.015933 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts
Candidatus_Zinderia_insecticola_CARI_uid52459 	904 	NCBI 	2015-02-18.015939 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Candidatus Zinderia
Candidatus_mycoplasma_haemominutum_birmingham_1__GCA_000319365.1 	905 	ensemblgenomes 	2015-02-18.015947 	data 	cellular organisms;Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Candidatus Mycoplasma haemominutum;Candidatus;Mycoplasma
Capnocytophaga_canimorsus_Cc5_uid70727 	906 	NCBI 	2015-02-18.015953 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Capnocytophaga
Capnocytophaga_canimorsus_cc5_GCA_000220625.1 	907 	ensemblgenomes 	2015-02-18.015959 	data 	cellular organisms;Bacteria;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga canimorsus;Capnocytophaga;Canimorsus
Capnocytophaga_ochracea_DSM_7271_uid59197 	908 	NCBI 	2015-02-18.020006 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Capnocytophaga
Capnocytophaga_ochracea_dsm_7271_GCA_000023285.1 	909 	ensemblgenomes 	2015-02-23.032246 	data 	cellular organisms;Bacteria;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga ochracea;Capnocytophaga;Ochracea
Carboxydibrachium_pacificum_dsm_12653_GCA_000156275.1 	910 	ensemblgenomes 	2015-02-18.020012 	data 	cellular organisms;Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Caldanaerobacter;Caldanaerobacter subterraneus;Caldanaerobacter subterraneus subsp. pacificus;Carboxydibrachium;Pacificum
Carboxydothermus_hydrogenoformans_Z_2901_uid57821 	911 	NCBI 	2015-02-18.020018 	data 	Bacteria; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacteraceae; Carboxydothermus
Cardinium_endosymbiont_cEper1_of_Encarsia_pergandiella_uid175524 	912 	NCBI 	2015-02-18.020024 	data 	Bacteria; Bacteroidetes; Candidatus Cardinium
Cardiobacterium_hominis_atcc_15826_GCA_000160655.1 	913 	ensemblgenomes 	2015-02-18.020031 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium;Cardiobacterium hominis;Cardiobacterium;Hominis
Carnobacterium_17_4_uid65789 	914 	NCBI 	2015-02-18.020037 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Carnobacterium
Carnobacterium_WN1359_uid225603 	915 	NCBI 	2015-02-18.020043 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Carnobacterium
Carnobacterium_maltaromaticum_LMA28_uid179370 	916 	NCBI 	2015-02-18.020050 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Carnobacterium
Catenibacterium_mitsuokai_dsm_15897_GCA_000173795.1 	917 	ensemblgenomes 	2015-02-20.184201 	data 	cellular organisms;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;Catenibacterium mitsuokai;Catenibacterium;Mitsuokai
Catenulispora_acidiphila_DSM_44928_uid59077 	918 	NCBI 	2015-02-18.020056 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Catenulisporineae; Catenulisporaceae; Catenulispora
Caulobacter_K31_uid58551 	919 	NCBI 	2015-02-18.020103 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Caulobacter
Caulobacter_crescentus_CB15_uid57891 	920 	NCBI 	2015-02-18.020110 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Caulobacter
Caulobacter_crescentus_NA1000_uid59307 	921 	NCBI 	2015-02-18.020116 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Caulobacter
Caulobacter_segnis_ATCC_21756_uid41709 	922 	NCBI 	2015-02-18.020123 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Caulobacter
Celeribacter_baekdonensis_b30_GCA_000299875.1 	923 	ensemblgenomes 	2015-02-18.020137 	data 	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter;Celeribacter baekdonensis;Celeribacter;Baekdonensis
Cellulomonas_fimi_ATCC_484_uid66779 	924 	NCBI 	2015-02-18.020143 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Cellulomonadaceae; Cellulomonas
Cellulomonas_flavigena_DSM_20109_uid48821 	925 	NCBI 	2015-02-18.020149 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Cellulomonadaceae; Cellulomonas
Cellulophaga_algicola_DSM_14237_uid62159 	926 	NCBI 	2015-02-18.020155 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga
Cellulophaga_lytica_DSM_7489_uid63401 	927 	NCBI 	2015-02-18.020202 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga
